OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
8,{79C4AD91-B744-469D-924C-7A010DDA6AF0},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,3,15283005.0,Bregaglia-Intrusion,15283007
24,{FF9735D8-22D9-469C-8E9C-C7E17AA5D3D2},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,5,15285013.0,USM-II,15285015
52,{B0FA663B-1ECF-466D-9F20-FE1CF2CC1224},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,3,15285040.0,Lias-Dogger in neritischer Fazies,15285043
10,{3C653E67-5B1F-45A7-ABFF-D2B3E361EE1C},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,1,0.0,Sedimentbedeckung,15285001
41,{E32B6917-2004-4CBB-B4B2-80E7CF17F7EC},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,4,15285030.0,Scaglia,15285032
18,{63B314DD-BB52-4FB7-840A-5131B1091DE9},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,4,15285004.0,USM-III bis OSM-I,15285009
36,{3EA85BC3-E7C3-41DC-98DF-86DDA5ECD5C8},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,3,15285025.0,«Nummulitikum»,15285027
54,{F3307560-B0E5-445E-AF7B-5D435760EE03},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,2,15285001.0,Prä-Rift,15285045
64,{57E2ACB7-3F8C-4199-BD1F-38E44BA79F49},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,1,0.0,Grundgebirge,15287001
66,{F773BF96-1F4D-403D-BC64-6330DF2F8CFB},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,3,15287002.0,Spät- bis postvariszisches Grundgebirge,15287003
28,{EE540E74-7B18-4265-821E-BE2BF342513C},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,5,15285018.0,UMM-III,15285019
44,{F04E9473-03B9-44A7-A10B-678FBF4696D7},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,3,15285029.0,Post-Rift Mesozoikum in detritischer Fazies,15285035
15,{160A673A-24FC-46D6-A250-BE144E557529},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,5,15285005.0,OSM-II,15285006
21,{BBD2C6F4-7949-4A89-BE7D-F5E09086F478},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,5,15285010.0,OMM-I,15285012
47,{7EB7AA16-81BD-46A6-A97C-9CDD3E544EFD},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,4,15285037.0,«Urgonien»,15285038
53,{629B036D-53A5-40B7-BD7C-C339E3ED47BB},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,3,15285040.0,Lias-Dogger in detritischer Fazies,15285044
68,{93F139CA-B92B-400A-8040-E601C6ACF2D9},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,4,15287003.0,Spätvariszisches Grundgebirge,15287005
4,{0441148D-092E-4048-A25C-B721528DBA88},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,3,15283002.0,Hegau-Vulkanismus,15283003
13,{260DCD3B-F38D-4A04-9034-E5F6505718E9},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,3,15285002.0,Molasse,15285004
30,{F03385E8-3677-40EF-9D7C-DBF5A246A22A},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,5,15285018.0,UMM-I,15285021
38,{230BC833-9615-497E-8B2A-15DFE0170C02},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,2,15285001.0,Post-Rift,15285029
2,{EAB11E46-7260-4E74-A6BE-695398B51B3B},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,1,0.0,Alpines Magmatismus,15283001
43,{B9D66A0A-E0CC-4726-905E-7D1C9353C012},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,4,15285030.0,Radiolarit,15285034
57,{25FFF933-F1BE-4BB1-B556-8521C7B6B18F},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,4,15285046.0,Keuper,15285048
11,{7992137B-2C97-465F-B253-A191B8559F5A},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,2,15285001.0,Post-Kollision,15285002
56,{083E9191-B1DC-465E-B890-799E27CD8CCD},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,4,15285046.0,«Rhät»,15285047
12,{1706B972-C901-4DFD-AC58-A454266C96AA},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,3,15285002.0,Lombardischer Gompholit,15285003
22,{29E0BACC-526C-4245-B475-98ACC603579B},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,4,15285004.0,USM,15285013
46,{3633290D-2129-4F58-82E4-FF1A44B37A64},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,3,15285029.0,Post-Rift Mesozoikum in Plattform-Fazies,15285037
58,{12DBA3A4-38A2-4170-B2B4-3B78EE42D301},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,3,15285045.0,Karbonatische Trias,15285049
31,{B076FCEA-AA95-4B63-B551-3CDF2E7CEA84},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,3,15285002.0,Post-Kollision in pelagischer Fazies,15285022
69,{6A7D1550-7E82-4129-AC77-C64E665E71DC},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,3,15287002.0,Mittelvariszisches Grundgebirge,15287006
40,{A8709528-6B65-4FEB-A887-DFCA02B31F9F},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,4,15285030.0,Couches Rouges,15285031
35,{7DD99BF6-AA32-4902-9445-4A16D82E1B2D},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,2,15285001.0,Prä-Kollision,15285026
50,{026EFA41-3154-4BB2-BFA0-884D5C47294B},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,3,15285040.0,Ophiolithische Abfolge,15285041
72,{83BD2E8C-5577-4E90-B467-4DC69350FABB},,2025-05-23 03:23:46.000000,2025-05-23 03:23:46.000000,,,,,,,,,,,,,,,,2,15287001.0,Prävariszisches Grundgebirge,15287009
39,{BA8AA5B5-ABE6-4603-84FB-B96614643C24},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,3,15285029.0,Post-Rift Mesozoikum in pelagischer Fazies,15285030
59,{32F816C0-DAC9-46D3-86FE-AFD9E32FE8D6},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285049.0,Muschelkalk,15285050
63,{479DA6CE-BFDE-40A2-9030-830C0807BEDF},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285053.0,Buntsandstein,15285054
67,{4B3E1D33-0CED-432B-88C9-EB8F1FA42646},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,4,15287003.0,Postvariszisches Grundgebirge,15287004
1,{64FA6304-602F-47B5-8D67-621B5559A7A6},,2025-05-23 03:23:34.000000,2025-05-23 03:23:34.000000,,,,,,,,,,,,,,,,1,0.0,Post-Messinien,15281001
19,{99461532-9F81-44FB-A81B-7000B906CAF2},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,4,15285004.0,OMM,15285010
51,{DBB45658-7EE3-413F-A7D5-6B22B3E777A8},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,3,15285040.0,Lias-Dogger in pelagischer Fazies,15285042
60,{421B09ED-D98D-4D6E-88B1-8778812F4C64},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285049.0,Hauptdolomit,15285051
27,{92568D80-C00A-480A-B950-8C2DCEE400B9},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,4,15285004.0,UMM,15285018
6,{55A37D47-9B9D-4F86-94A8-27CC0ACE235B},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,2,15283001.0,Alpine Intrusion,15283005
7,{24465F91-0460-4A3F-9C8C-33BB94541079},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,3,15283005.0,Novate-Intrusion,15283006
48,{552F219E-8946-4EB7-B0CE-80A3CBA9E4BD},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,4,15285037.0,Malm,15285039
71,{224F72B8-EC6D-4A34-99E1-4D609F95A7F7},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,4,15287007.0,Frühvariszisches Grundgebirge,15287008
16,{9F85B1EF-E26B-43CE-B2AB-86945CE05391},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,5,15285005.0,Appenzellergranit-Leitniveau,15285007
20,{9354D41B-6316-43A4-9C75-47551D86B8ED},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,5,15285010.0,OMM-II,15285011
23,{0E773BF4-9A29-4CB9-B390-616938B00573},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,5,15285013.0,USM-III,15285014
45,{20176B3D-C601-4903-BCC4-14286A515A35},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,4,15285035.0,«Gault»,15285036
3,{03A7E7B6-0699-4972-B0E8-38AADDC42D91},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,2,15283001.0,Alpines Vulkanismus,15283002
29,{0F172E43-5086-4145-978A-A86B53FEE84A},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,5,15285018.0,UMM-II,15285020
37,{592F93C7-9564-4738-BEF2-6624F8FD92EC},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,3,15285025.0,Siderolithikum,15285028
32,{53B48956-2226-4D23-8FAA-F48D0FB96DEE},,2025-05-23 03:23:39.000000,2025-05-23 03:23:39.000000,,,,,,,,,,,,,,,,2,15285001.0,Syn-Kollision,15285023
70,{FAF8BBCC-CCAE-4C23-9BA1-0FFF9026138F},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,3,15287002.0,Prä- bis frühvariszisches Grundgebirge,15287007
33,{70C0E6A2-093A-4B7B-A550-6CD4D3B6FF68},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,3,15285022.0,Mélange,15285024
55,{1C545D28-8822-42C8-BC2B-1B193D191910},,2025-05-23 03:23:43.000000,2025-05-23 03:23:43.000000,,,,,,,,,,,,,,,,3,15285045.0,Pelitische Trias,15285046
5,{273FB3DD-31DE-4076-B004-4C3691C5BB87},,2025-05-23 03:23:35.000000,2025-05-23 03:23:35.000000,,,,,,,,,,,,,,,,3,15283002.0,Periadriatisches Vulkanismus,15283004
25,{1D084DAB-F914-4428-85EF-F36CC0B2A542},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,5,15285013.0,USM-I,15285016
26,{034D7275-6211-4615-95B2-05ADC79744B3},,2025-05-23 03:23:38.000000,2025-05-23 03:23:38.000000,,,,,,,,,,,,,,,,5,15285013.0,Basisbildungen der USM,15285017
9,{B768098E-6030-4E4E-AD30-F102E3A57A76},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,3,15283005.0,Adamello-Intrusion,15283008
61,{A09C95E5-8EA2-43D6-9B0E-494FFFFEFB4E},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,4,15285049.0,Raibl,15285052
34,{37FFEB48-2037-44F3-9582-485EE41C2873},,2025-05-23 03:23:40.000000,2025-05-23 03:23:40.000000,,,,,,,,,,,,,,,,3,15285022.0,Flysch,15285025
65,{906474E1-33CE-4659-8F59-CC105FB4BC12},,2025-05-23 03:23:45.000000,2025-05-23 03:23:45.000000,,,,,,,,,,,,,,,,2,15287001.0,Variszisches Grundgebirge,15287002
14,{DA9E44FD-BEBD-42AE-B3F8-5D4B03F7A6C3},,2025-05-23 03:23:36.000000,2025-05-23 03:23:36.000000,,,,,,,,,,,,,,,,4,15285004.0,OSM,15285005
17,{86892F88-43B8-43AE-83AA-8EC2B1F9B2B5},,2025-05-23 03:23:37.000000,2025-05-23 03:23:37.000000,,,,,,,,,,,,,,,,5,15285005.0,OSM-I,15285008
42,{DABD62CD-75E5-4B9B-8BE7-E155D1DCC10C},,2025-05-23 03:23:41.000001,2025-05-23 03:23:41.000001,,,,,,,,,,,,,,,,4,15285030.0,Maiolica / Aptychenkalk,15285033
49,{D483A558-298D-40F2-9DA2-27CAE3C304B4},,2025-05-23 03:23:42.000000,2025-05-23 03:23:42.000000,,,,,,,,,,,,,,,,2,15285001.0,Syn-Rift,15285040
62,{034D6077-8B05-4BAE-BB98-6465DE8A3670},,2025-05-23 03:23:44.000000,2025-05-23 03:23:44.000000,,,,,,,,,,,,,,,,3,15285045.0,Detritische Trias,15285053
